client_name,age,ed,employ,address,income,debtinc,creddebt,othdebt,default,card_brand,card_type,credit_limit,has_chip,card_on_dark_web,MaritalStatus,EducationLevel,EmploymentStatus,HomeOwnershipStatus,BankruptcyHistory,kashf_ratib,sijil_tijari,ouqoud,damanat,wathaiq_zoboun
Client_925,57,1,7,23,70,6.5,9.35,14.94,0,Visa,Credit,,Yes,No,Divorced,Bachelors,Unemployed,Mortgage,0,true,false,true,false,true
Client_926,64,1,30,13,156,30.5,0.72,10.91,0,Visa,Debit,,Yes,No,Divorced,Masters,Self-Employed,Own,0,false,true,false,true,true
Client_927,29,4,33,2,39,33.1,0.12,6.63,0,CIB,Credit,,Yes,No,Divorced,Masters,Self-Employed,Own,0,false,false,false,false,false
Client_928,57,4,6,15,87,29.0,6.17,6.51,0,Mastercard,Debit,,Yes,No,Married,Bachelors,Employed,Mortgage,0,false,false,true,false,false
Client_929,34,4,5,29,51,30.3,2.85,6.8,0,Visa,Credit,,Yes,No,Married,High School,Employed,Own,0,true,false,true,true,false
Client_930,41,1,3,26,84,21.3,4.63,13.3,1,CIB,Credit,,Yes,No,Single,PhD,Self-Employed,Mortgage,0,true,true,true,false,false
Client_931,38,1,36,14,37,37.2,5.54,12.84,0,Visa,Debit,,Yes,No,Married,Bachelors,Self-Employed,Own,0,false,true,true,true,true
Client_932,48,1,22,21,136,34.7,7.93,11.31,1,CIB,Credit,,Yes,No,Married,Bachelors,Employed,Own,0,false,false,false,false,false
Client_933,38,3,0,13,132,42.6,2.51,7.36,0,CIB,Credit,,Yes,No,Single,Bachelors,Self-Employed,Mortgage,0,false,false,false,false,false
Client_934,42,3,29,23,118,4.1,0.31,11.62,0,Visa,Credit,,Yes,No,Single,Bachelors,Unemployed,Own,0,false,false,true,true,false
Client_935,50,4,21,26,175,24.2,1.34,8.27,1,CIB,Credit,,Yes,No,Divorced,Bachelors,Self-Employed,Own,0,true,true,true,true,true
Client_936,38,4,22,26,165,22.1,4.84,1.17,0,CIB,Credit,,No,No,Single,High School,Employed,Mortgage,0,true,true,false,true,true
Client_937,50,2,30,9,107,14.0,0.53,1.71,1,Mastercard,Credit,,Yes,No,Single,Masters,Employed,Own,0,false,false,false,true,true
Client_938,59,3,6,5,41,19.6,1.77,8.32,0,CIB,Debit,,Yes,No,Divorced,Masters,Employed,Mortgage,0,false,false,false,false,false
Client_939,54,2,4,17,50,25.6,4.3,12.32,0,Mastercard,Debit,,Yes,No,Single,PhD,Employed,Rent,0,true,true,false,true,true
Client_940,24,4,18,13,115,21.1,0.53,6.54,0,Mastercard,Debit,,Yes,No,Single,PhD,Unemployed,Rent,0,false,true,true,false,false
Client_941,60,4,1,21,152,28.0,1.15,1.79,0,CIB,Debit,,Yes,No,Married,High School,Self-Employed,Own,0,true,false,true,false,false
Client_942,55,2,3,3,199,0.4,3.59,1.9,0,CIB,Debit,,Yes,No,Single,PhD,Self-Employed,Mortgage,0,false,true,false,true,true
Client_943,38,3,16,18,149,13.8,3.51,5.98,0,Visa,Credit,,Yes,No,Married,PhD,Employed,Rent,0,true,true,false,true,false
Client_944,48,3,15,12,72,43.9,2.4,6.84,0,Visa,Credit,,Yes,No,Single,PhD,Employed,Rent,0,false,true,false,true,false
Client_945,45,4,10,26,131,4.4,1.64,9.73,0,CIB,Credit,,Yes,No,Divorced,PhD,Unemployed,Mortgage,0,false,false,false,false,true
Client_946,54,3,6,19,155,10.4,3.83,14.31,0,CIB,Credit,,Yes,No,Single,PhD,Employed,Mortgage,0,false,false,false,false,false
Client_947,23,1,27,11,55,12.2,6.49,8.72,1,Visa,Credit,,Yes,No,Married,PhD,Self-Employed,Rent,0,false,true,true,false,true
Client_948,56,3,10,2,98,4.4,7.45,3.04,0,CIB,Debit,,Yes,No,Single,High School,Employed,Rent,0,false,false,true,true,true
Client_949,22,3,19,25,132,40.5,0.1,4.2,0,Visa,Credit,,Yes,No,Married,Bachelors,Employed,Own,0,false,true,false,false,false
Client_950,28,2,22,3,68,27.3,0.05,2.58,0,Visa,Debit,,Yes,No,Single,High School,Self-Employed,Rent,0,true,true,true,false,true
Client_951,33,3,18,20,101,48.6,2.75,14.5,0,Mastercard,Debit,,Yes,No,Divorced,High School,Self-Employed,Mortgage,0,true,true,true,false,false
Client_952,30,2,36,8,91,5.2,1.85,0.47,0,Visa,Debit,,Yes,No,Married,Masters,Self-Employed,Rent,0,true,false,true,false,true
Client_953,30,3,23,3,121,1.5,8.56,14.34,0,Visa,Credit,,Yes,No,Married,PhD,Self-Employed,Rent,0,true,true,true,false,false
Client_954,30,4,31,4,122,39.5,6.39,8.89,0,CIB,Debit,,Yes,No,Divorced,Masters,Employed,Rent,0,false,false,true,false,false
Client_955,59,4,20,10,76,11.3,1.34,0.66,0,CIB,Credit,,Yes,Yes,Single,Masters,Unemployed,Rent,0,true,false,false,true,true
Client_956,39,2,16,10,77,37.0,8.08,3.93,1,Mastercard,Credit,,Yes,No,Single,High School,Unemployed,Mortgage,0,true,true,true,false,true
Client_957,32,1,2,10,197,31.1,4.68,11.69,0,Mastercard,Credit,,Yes,No,Single,PhD,Self-Employed,Mortgage,0,true,true,false,true,true
Client_958,21,1,17,27,65,2.7,0.28,3.08,0,Mastercard,Credit,,Yes,No,Married,Masters,Employed,Rent,0,true,true,true,false,false
Client_959,23,1,38,6,125,2.0,4.46,4.0,0,Visa,Credit,,Yes,No,Married,Masters,Employed,Mortgage,0,true,true,true,false,false
Client_960,39,1,13,13,159,37.9,4.65,6.5,0,CIB,Debit,,Yes,No,Divorced,High School,Unemployed,Mortgage,0,true,true,false,true,true
Client_961,20,4,27,26,31,46.5,0.96,14.73,0,Mastercard,Debit,,Yes,No,Single,Masters,Unemployed,Own,0,false,true,false,true,false
Client_962,31,2,14,5,70,45.6,0.14,8.31,0,CIB,Credit,,Yes,No,Married,Bachelors,Self-Employed,Rent,0,true,true,false,false,true
Client_963,53,3,19,0,120,38.7,1.48,4.06,0,Visa,Debit,,Yes,No,Married,Masters,Self-Employed,Own,0,false,true,true,false,true
Client_964,31,3,36,4,56,29.3,1.39,6.61,1,Visa,Credit,,Yes,No,Divorced,Bachelors,Self-Employed,Own,0,true,true,false,false,false
Client_965,32,4,10,0,138,45.4,2.21,12.4,0,Mastercard,Credit,,Yes,No,Divorced,PhD,Self-Employed,Mortgage,0,false,false,true,true,false
Client_966,26,2,3,18,158,4.4,2.46,0.67,0,CIB,Debit,,Yes,No,Single,PhD,Self-Employed,Mortgage,0,false,false,true,false,true
Client_967,63,3,31,8,123,22.4,4.91,9.61,0,Mastercard,Debit,,Yes,No,Married,PhD,Unemployed,Rent,0,false,false,true,false,false
Client_968,49,4,8,3,144,29.3,1.74,6.42,0,CIB,Credit,,Yes,Yes,Married,PhD,Self-Employed,Mortgage,0,true,false,true,true,true
Client_969,24,1,24,4,130,6.8,8.66,7.17,0,CIB,Credit,,Yes,No,Married,PhD,Self-Employed,Own,0,false,true,true,false,true
Client_970,56,1,10,23,163,32.3,7.71,0.13,0,CIB,Debit,,Yes,No,Single,High School,Self-Employed,Mortgage,0,true,false,true,true,false
Client_971,31,3,0,12,129,30.5,9.27,9.75,0,Visa,Credit,,Yes,No,Married,High School,Self-Employed,Own,0,true,false,true,true,true
Client_972,58,3,35,13,50,31.1,5.86,5.75,0,CIB,Credit,,Yes,No,Married,PhD,Unemployed,Rent,0,true,false,true,true,false
Client_973,59,2,30,20,33,44.9,9.19,9.91,0,Visa,Credit,,Yes,No,Divorced,High School,Self-Employed,Rent,0,false,false,false,true,true
Client_974,39,3,11,25,80,34.2,6.21,6.29,0,Mastercard,Debit,,Yes,No,Single,PhD,Unemployed,Own,0,true,true,false,true,false
Client_975,46,2,32,9,173,4.4,7.69,12.46,0,Visa,Credit,,Yes,No,Divorced,High School,Unemployed,Mortgage,0,true,true,false,false,true
Client_976,51,4,15,7,129,10.8,7.8,8.69,0,Visa,Debit,,Yes,No,Married,Bachelors,Unemployed,Own,0,true,true,true,true,true
Client_977,28,1,23,17,178,25.5,8.98,11.8,0,CIB,Debit,,Yes,Yes,Single,Bachelors,Employed,Mortgage,0,false,true,true,false,true
Client_978,41,1,18,23,73,36.0,2.92,2.41,0,Mastercard,Debit,,Yes,No,Divorced,Bachelors,Self-Employed,Rent,0,false,true,true,true,false
Client_979,23,3,28,27,40,16.9,0.08,14.35,0,CIB,Credit,,Yes,No,Single,Bachelors,Self-Employed,Rent,0,true,true,false,false,true
Client_980,53,2,23,3,170,21.1,3.47,11.28,0,CIB,Debit,,Yes,Yes,Divorced,High School,Unemployed,Mortgage,0,false,false,true,true,true
Client_981,40,2,26,20,63,1.7,6.38,5.22,0,Mastercard,Credit,,Yes,No,Married,Masters,Self-Employed,Rent,0,true,true,false,false,false
Client_982,29,4,24,15,74,45.6,1.97,1.49,0,Mastercard,Credit,,Yes,No,Married,PhD,Employed,Own,0,true,true,false,true,false
Client_983,25,4,26,16,77,21.7,7.99,4.8,0,Visa,Credit,,Yes,No,Married,Masters,Self-Employed,Rent,0,true,false,true,true,false
Client_984,63,1,4,26,135,33.6,0.81,6.13,0,Mastercard,Debit,,Yes,No,Married,Bachelors,Employed,Own,0,false,false,true,false,false
Client_985,20,2,19,21,153,48.2,4.58,4.66,0,CIB,Debit,,Yes,No,Single,PhD,Employed,Own,0,true,true,true,false,false
Client_986,43,3,32,17,78,28.9,6.25,2.15,0,Visa,Credit,,Yes,No,Divorced,High School,Employed,Mortgage,0,false,false,true,true,true
Client_987,50,1,39,23,116,32.2,8.31,14.58,0,CIB,Debit,,Yes,No,Single,Bachelors,Unemployed,Own,0,false,false,false,true,true
Client_988,53,2,7,20,106,1.6,4.4,10.14,0,Visa,Debit,,Yes,No,Divorced,High School,Employed,Rent,0,true,false,true,true,true
Client_989,49,3,13,5,117,10.2,6.8,3.4,0,Mastercard,Credit,,Yes,Yes,Single,PhD,Self-Employed,Mortgage,0,true,false,false,true,false
Client_990,39,2,32,7,57,35.0,6.14,14.0,0,CIB,Credit,,Yes,No,Divorced,Bachelors,Unemployed,Own,0,true,true,true,false,true
Client_991,39,2,20,8,30,41.6,4.02,12.42,0,Visa,Credit,,Yes,No,Single,High School,Self-Employed,Own,0,false,true,true,false,true
Client_992,39,2,34,5,155,32.4,4.95,0.36,0,Mastercard,Debit,,Yes,No,Single,Masters,Employed,Mortgage,0,false,false,false,false,true
Client_993,28,1,12,25,60,46.5,4.07,1.15,0,Mastercard,Credit,,Yes,No,Married,PhD,Unemployed,Own,0,true,true,true,false,false
Client_994,50,2,17,17,190,14.3,6.27,0.59,0,Mastercard,Credit,,Yes,No,Single,Masters,Employed,Mortgage,0,true,false,false,true,false
Client_995,28,1,34,28,36,9.9,2.46,14.4,0,Mastercard,Credit,,Yes,No,Single,Bachelors,Self-Employed,Rent,0,false,true,false,true,true
Client_996,20,1,17,8,163,47.4,8.96,7.07,0,CIB,Debit,,Yes,No,Married,Bachelors,Self-Employed,Rent,1,true,true,true,true,false
Client_997,42,4,18,15,75,48.8,3.71,11.95,0,Visa,Credit,,Yes,No,Divorced,High School,Unemployed,Own,0,false,false,true,true,true
Client_998,31,3,39,24,94,23.4,8.75,10.35,0,Visa,Credit,,Yes,No,Divorced,High School,Employed,Mortgage,0,false,false,false,false,false
Client_999,54,2,37,7,45,37.3,0.84,4.9,0,CIB,Credit,,Yes,No,Married,Bachelors,Self-Employed,Mortgage,0,false,false,true,false,false
